q_year,region,tech,mw,event,T_years,state,dc_market
2005.0,NYISO,Wind,19.5,2,7.414,NY,0
2005.0,MISO,Wind,210.0,2,0.389,IL,0
2005.0,MISO,Other,1.0,1,1.914,WI,0
2005.0,MISO,Other,3.0,1,2.163,WI,0
2005.0,MISO,Other,3.0,1,1.58,WI,0
2005.0,MISO,Wind,60.0,2,0.895,MI,0
2005.0,PJM,Wind,20.0,2,8.578,IL,0
2005.0,PJM,Wind,20.0,2,8.578,IL,0
2005.0,MISO,Wind,3.0,1,5.563,MI,0
2005.0,PJM,Wind,9.5,1,6.48,IL,0
2005.0,MISO,Other,135.0,2,1.303,MI,0
2005.0,MISO,Other,165.0,2,1.303,MI,0
2005.0,MISO,Wind,125.0,2,0.246,WI,0
2005.0,PJM,Other,13.0,1,2.185,VA,0
2005.0,PJM,Wind,150.0,1,7.132,PA,0
2005.0,MISO,Wind,100.0,2,1.511,IN,0
2005.0,PJM,Other,20.0,2,6.305,OH,0
2005.0,CAISO,Solar,100.0,1,13.938,CA,0
2005.0,PJM,Gas,19.5,1,2.064,MD,0
2005.0,PJM,Other,1.0,1,0.876,DE,0
2005.0,MISO,Wind,80.0,1,1.892,IA,0
2005.0,MISO,Wind,40.0,1,0.81,IA,0
2005.0,MISO,Wind,40.0,2,4.353,MN,0
2005.0,SPP,Gas,181.0,1,1.27,OK,1
2005.0,SPP,Gas,177.0,1,2.037,OK,0
2005.0,ISO-NE,Other,200.0,2,1.15,MA,0
2005.0,West,Other,50.0,2,5.949,UT,0
2005.0,MISO,Other,50.0,1,1.78,IA,0
2005.0,West,Wind,21.0,1,5.04,ID,0
2005.0,West,Wind,19.9,1,4.983,ID,0
2005.0,West,Wind,11.6,1,4.928,ID,0
2005.0,PJM,Gas,2.0,1,0.611,NJ,0
2005.0,MISO,Wind,300.0,2,2.779,MO,0
2005.0,PJM,Other,6.4,1,1.029,PA,0
2005.0,ISO-NE,Wind,48.0,2,0.309,VT,0
2005.0,PJM,Wind,140.0,2,7.567,IL,0
2005.0,PJM,Gas,675.0,1,5.268,VA,0
2005.0,PJM,Wind,240.0,1,4.69,IL,0
2005.0,MISO,Other,50.0,1,0.772,OH,0
2005.0,MISO,Other,50.0,1,0.769,OH,0
2005.0,MISO,Other,600.0,2,2.511,ND,0
2005.0,CAISO,Wind,120.0,2,2.242,CA,0
2005.0,PJM,Wind,60.0,2,5.175,IL,0
2005.0,PJM,Wind,20.0,2,7.151,IL,0
2005.0,MISO,Wind,3.0,2,2.62,MN,0
2005.0,MISO,Other,16.0,2,1.342,MI,0
2005.0,MISO,Other,0.5,2,0.036,WI,0
2005.0,MISO,Wind,30.0,1,1.67,MN,0
2005.0,MISO,Wind,8.0,2,0.23,MN,0
2005.0,MISO,Wind,20.0,2,9.925,MN,0
2006.0,PJM,Other,9.0,2,0.482,PA,0
2006.0,MISO,Gas,59.7,1,0.986,WI,0
2006.0,SPP,Wind,100.8,1,4.966,OK,0
2006.0,West,Gas,483.0,0,19.973,CO,0
2006.0,West,Gas,115.0,0,19.973,CO,1
2006.0,West,Wind,75.0,0,19.973,CO,0
2006.0,West,Wind,300.0,0,19.973,CO,0
2006.0,West,Gas,269.0,0,19.973,CO,0
2006.0,West,Wind,400.0,0,19.973,CO,0
2006.0,NYISO,Wind,209.3,2,8.129,NY,0
2006.0,MISO,Other,750.0,2,2.982,IA,0
2006.0,PJM,Other,50.0,1,0.988,TN,0
2006.0,PJM,Other,62.5,1,3.967,NC,0
2006.0,PJM,Other,7.5,1,0.956,OH,1
2006.0,ISO-NE,Other,25.0,2,0.271,RI,0
2006.0,PJM,Wind,120.0,2,3.622,PA,0
2006.0,NYISO,Gas,36.0,2,0.687,NY,0
2006.0,CAISO,Wind,33.1,2,6.875,CA,0
2006.0,CAISO,Wind,34.0,2,6.875,CA,0
2006.0,PJM,Wind,100.0,1,1.687,IL,0
2006.0,PJM,Wind,100.0,1,3.89,PA,0
2006.0,MISO,Gas,700.0,2,2.223,MN,0
2006.0,PJM,Other,7.0,1,0.342,OH,0
2006.0,PJM,Gas,14.0,1,0.342,OH,0
2006.0,PJM,Gas,9.0,1,0.342,OH,0
2006.0,PJM,Wind,80.0,2,1.043,PA,0
2006.0,PJM,Wind,81.0,2,0.556,VA,0
2006.0,PJM,Wind,80.0,2,4.914,WV,0
2006.0,PJM,Other,1035.0,2,3.989,OH,0
2006.0,PJM,Wind,80.0,2,4.047,WV,0
2006.0,PJM,Wind,97.6,1,2.916,WV,0
2006.0,PJM,Other,600.0,2,3.132,OH,0
2006.0,PJM,Other,20.0,1,1.246,OH,0
2006.0,PJM,Other,20.0,1,3.247,OH,0
2006.0,PJM,Wind,52.5,1,4.079,PA,0
2006.0,CAISO,Nuclear,28.0,2,4.86,CA,0
2006.0,PJM,Wind,500.0,1,2.815,IN,0
2006.0,MISO,Wind,50.0,2,6.806,MN,0
2006.0,MISO,Wind,100.0,2,6.634,MN,0
2006.0,CAISO,Gas,613.5,2,2.01,CA,0
2006.0,NYISO,Gas,100.0,2,1.41,NY,0
2006.0,PJM,Wind,80.0,2,0.43,PA,0
2006.0,CAISO,Gas,570.0,2,4.646,CA,0
2006.0,ISO-NE,Wind,51.0,2,2.349,CT,0
2006.0,PJM,Wind,250.0,1,9.802,IN,0
2006.0,MISO,Wind,150.0,1,1.629,IA,0
2006.0,MISO,Other,606.0,2,3.932,MN,0
2006.0,MISO,Wind,1.0,2,0.137,MN,0
2006.0,MISO,Wind,144.0,2,7.129,IL,0
2006.0,MISO,Wind,144.0,2,5.884,IL,0
2006.0,PJM,Wind,18.0,2,0.326,PA,0
2006.0,PJM,Wind,18.0,2,0.695,PA,0
2006.0,PJM,Wind,18.0,2,0.695,PA,0
2006.0,PJM,Wind,140.0,2,0.695,PA,0
2006.0,MISO,Wind,110.0,2,0.194,MN,0
2006.0,CAISO,Gas,93.0,2,3.691,CA,0
2006.0,MISO,Wind,6.3,2,0.698,MN,0
2006.0,PJM,Other,2.5,1,1.106,VA,0
2006.0,PJM,Gas,50.0,2,3.488,NJ,0
2006.0,PJM,Gas,300.0,2,4.099,NJ,0
2006.0,CAISO,Gas,570.0,2,13.407,CA,0
2006.0,MISO,Wind,32.0,1,1.602,MN,0
2006.0,PJM,Gas,27.0,1,2.853,IN,0
2006.0,SPP,Other,620.0,1,6.812,AR,0
2006.0,SPP,Gas,550.0,1,4.326,LA,1
2006.0,MISO,Wind,44.0,1,1.418,MN,0
2006.0,NYISO,Other,6.4,1,2.626,NY,0
2006.0,MISO,Wind,200.0,2,0.583,IN,0
2006.0,MISO,Wind,30.0,1,2.256,IN,0
2006.0,ISO-NE,Other,168.2,2,1.676,MA,0
2006.0,CAISO,Wind,160.0,2,8.58,CA,0
2006.0,CAISO,Hybrid,750.0,0,19.836,CA,0
2006.0,MISO,Other,25.0,2,3.877,ND,0
2006.0,CAISO,Wind,550.0,1,5.958,CA,0
2006.0,CAISO,Wind,180.0,2,7.932,CA,0
2006.0,CAISO,Wind,220.0,1,15.154,CA,0
2006.0,MISO,Wind,6.0,2,5.462,MN,0
2006.0,MISO,Other,6.0,1,2.648,WI,0
2006.0,Southeast,Gas,418.0,1,3.318,FL,0
2006.0,PJM,Other,6.6,2,4.424,IL,1
2006.0,PJM,Other,6.6,2,4.46,IL,1
2006.0,PJM,Other,6.6,2,4.424,IL,1
2006.0,PJM,Other,6.6,2,4.46,IL,1
2006.0,PJM,Other,5.0,1,1.665,PA,0
2006.0,PJM,Other,1.6,2,4.424,IL,1
2006.0,PJM,Other,1.6,2,4.424,IL,0
2006.0,PJM,Other,1.0,2,0.734,NJ,0
2006.0,MISO,Wind,98.0,1,2.379,WI,0
2006.0,PJM,Other,140.0,1,4.621,PA,0
2006.0,PJM,Other,0.5,1,0.769,NJ,0
2006.0,MISO,Wind,150.0,1,1.153,IA,0
2006.0,PJM,Wind,19.0,2,0.69,WV,0
2006.0,PJM,Wind,101.0,2,2.867,PA,0
2006.0,PJM,Wind,80.0,2,6.198,PA,0
2006.0,MISO,Wind,17.0,2,2.001,MN,0
2006.0,MISO,Wind,200.0,2,6.99,IA,0
2006.0,CAISO,Gas,45.0,1,0.192,CA,0
2006.0,PJM,Gas,550.0,2,0.539,NJ,0
2006.0,NYISO,Wind,21.0,1,2.533,NY,0
2006.0,NYISO,Wind,21.0,2,7.075,NY,0
2006.0,NYISO,Wind,120.0,2,2.845,NY,0
2006.0,NYISO,Wind,28.5,1,2.533,NY,0
2006.0,NYISO,Wind,106.5,1,2.913,NY,0
2006.0,MISO,Wind,120.0,2,1.254,IN,0
2006.0,CAISO,Hybrid,240.0,0,19.74,CA,0
2006.0,PJM,Wind,170.0,2,7.321,PA,0
2006.0,PJM,Wind,100.0,1,3.061,PA,0
2006.0,MISO,Wind,50.0,2,6.292,MN,0
2006.0,PJM,Other,5.4,2,7.551,IL,0
2006.0,MISO,Wind,138.0,2,5.536,MN,0
2006.0,PJM,Gas,10.0,1,0.14,MD,0
2006.0,PJM,Other,3.0,2,0.444,OH,1
2006.0,MISO,Wind,50.0,1,2.634,MN,0
2006.0,MISO,Wind,19.0,2,12.008,MN,0
2006.0,MISO,Wind,20.0,0,19.704,MN,0
2006.0,CAISO,Wind,210.0,2,1.747,CA,0
2006.0,MISO,Wind,60.0,2,0.824,IL,0
2006.0,MISO,Wind,148.8,2,5.769,ND,0
2006.0,CAISO,Wind,100.0,2,5.213,CA,0
2006.0,PJM,Other,30.0,2,1.336,VA,0
2006.0,SPP,Gas,150.0,1,1.103,TX,0
2006.0,PJM,Wind,100.0,2,7.25,PA,0
2006.0,PJM,Wind,150.0,2,0.118,PA,0
2006.0,MISO,Wind,150.0,2,5.574,ND,0
2006.0,MISO,Wind,32.0,2,6.459,MN,0
2006.0,PJM,Gas,15.0,2,0.591,OH,0
2006.0,MISO,Wind,101.0,2,6.669,SD,0
2006.0,MISO,Wind,96.0,2,6.669,SD,0
2006.0,PJM,Wind,50.0,1,5.971,PA,0
2006.0,West,Wind,200.0,2,2.606,WA,0
2006.0,CAISO,Other,27.0,2,10.642,CA,0
2006.0,PJM,Other,0.0,2,0.698,PA,0
2006.0,MISO,Wind,32.0,2,10.231,MN,0
2006.0,CAISO,Gas,304.0,2,3.406,CA,0
2006.0,CAISO,Wind,100.0,2,5.257,CA,0
2006.0,MISO,Wind,201.0,2,0.953,IL,0
2006.0,MISO,Wind,21.0,2,2.598,MN,0
2006.0,NYISO,Nuclear,168.0,1,6.905,NY,0
2006.0,PJM,Wind,105.0,2,9.457,IL,0
2006.0,MISO,Wind,19.0,2,6.976,MN,0
2006.0,MISO,Wind,19.0,2,6.976,MN,0
2006.0,MISO,Wind,19.0,2,6.976,MN,0
2006.0,PJM,Wind,40.0,2,2.292,PA,0
2006.0,MISO,Wind,18.9,2,8.438,MN,0
2006.0,MISO,Wind,20.0,2,10.579,MN,0
2006.0,MISO,Wind,20.0,2,7.477,MN,0
2006.0,MISO,Wind,19.5,2,0.233,MN,0
2006.0,MISO,Wind,30.0,2,6.867,MN,0
2006.0,MISO,Nuclear,14.0,2,0.827,OH,0
2006.0,MISO,Other,18.0,1,2.357,MN,0
2006.0,MISO,Wind,20.0,2,4.517,IA,0
2006.0,MISO,Wind,20.0,2,8.2,MN,0
2006.0,CAISO,Solar,635.0,2,2.385,CA,0
2006.0,MISO,Other,50.0,1,2.352,ND,0
2006.0,MISO,Other,30.0,1,1.752,IN,0
2006.0,West,Wind,10.0,1,1.24,MT,0
2006.0,PJM,Other,630.0,2,2.152,DE,0
2006.0,PJM,Other,30.0,2,7.436,NJ,0
2006.0,CAISO,Hybrid,100.0,2,13.495,CA,0
2006.0,NYISO,Wind,90.0,2,2.546,PA,0
2006.0,PJM,Other,534.0,1,5.791,VA,0
2006.0,PJM,Gas,0.3,1,0.06,PA,0
2006.0,CAISO,Wind,128.0,1,5.736,CA,0
2006.0,CAISO,Wind,128.0,2,5.158,CA,0
2006.0,West,Wind,200.0,0,19.562,CO,0
2006.0,MISO,Wind,101.0,2,2.982,IL,0
2006.0,MISO,Wind,300.0,2,2.982,IL,0
2006.0,PJM,Other,3.2,1,1.281,PA,0
2006.0,CAISO,Solar,300.0,2,0.424,CA,0
2006.0,CAISO,Solar,550.0,2,4.789,CA,0
2006.0,CAISO,Solar,1400.0,2,4.789,CA,0
2006.0,PJM,Other,10.0,2,6.743,PA,0
2006.0,West,Wind,201.0,2,5.673,WY,0
2006.0,West,Other,23.0,1,5.541,MT,0
2006.0,SPP,Other,275.0,1,4.537,MO,0
2006.0,SPP,Wind,42.0,1,2.535,NE,0
2006.0,PJM,Nuclear,140.0,1,6.398,PA,0
2006.0,MISO,Wind,102.0,2,0.162,MI,0
2006.0,PJM,Nuclear,1640.0,2,3.409,MD,0
2006.0,PJM,Nuclear,70.0,1,5.402,IL,0
2006.0,PJM,Nuclear,140.0,1,5.265,IL,0
2006.0,PJM,Nuclear,70.0,1,6.48,IL,0
2006.0,ISO-NE,Other,311.0,2,3.524,MA,0
2006.0,SPP,Wind,94.0,1,2.448,KS,0
2006.0,PJM,Other,300.0,2,1.473,PA,0
2006.0,MISO,Wind,99.0,2,4.865,ND,0
2006.0,PJM,Wind,38.0,1,4.906,PA,0
2006.0,MISO,Wind,115.0,2,1.744,ND,0
2006.0,PJM,Wind,62.5,2,6.092,WV,0
2006.0,PJM,Wind,100.0,2,0.331,IN,0
2006.0,CAISO,Wind,300.0,2,2.842,CA,0
2006.0,ISO-NE,Gas,30.0,2,0.32,CT,0
2006.0,ISO-NE,Other,82.2,2,2.409,CT,0
2006.0,CAISO,Wind,30.0,2,8.32,CA,0
2006.0,MISO,Other,23.2,2,0.736,IA,0
2006.0,NYISO,Wind,150.0,2,0.066,NY,0
2006.0,PJM,Wind,180.0,2,0.37,PA,0
2006.0,ISO-NE,Gas,223.0,2,2.757,CT,0
2006.0,MISO,Wind,250.0,2,3.847,IL,0
2006.0,PJM,Wind,100.0,2,2.119,PA,0
2006.0,PJM,Wind,240.0,1,8.359,IL,0
2006.0,PJM,Wind,201.0,2,5.747,IL,0
2006.0,SPP,Wind,18.9,1,2.486,OK,0
2006.0,PJM,Other,6.4,1,1.897,PA,0
2006.0,MISO,Wind,500.0,2,2.877,IN,0
2006.0,PJM,Other,10.0,2,2.13,WV,0
2006.0,PJM,Wind,100.0,2,2.71,PA,0
2006.0,PJM,Other,16.0,1,4.085,PA,0
2006.0,CAISO,Wind,150.0,2,2.376,CA,0
2006.0,CAISO,Wind,150.0,2,2.376,CA,0
2006.0,CAISO,Wind,50.0,2,2.376,CA,0
2006.0,NYISO,Gas,752.0,2,2.448,NY,0
2006.0,PJM,Other,20.0,2,0.884,VA,0
2006.0,MISO,Wind,20.0,2,7.272,MN,0
2006.0,PJM,Nuclear,1594.0,2,9.791,VA,0
2006.0,PJM,Other,2.1,2,7.242,IL,0
2006.0,PJM,Other,3.5,2,7.242,IL,1
2006.0,PJM,Other,3.5,2,7.242,IL,1
2006.0,MISO,Wind,20.0,2,7.277,MN,0
2006.0,MISO,Wind,50.0,2,0.851,ND,0
2006.0,MISO,Wind,50.0,2,2.568,MN,0
2006.0,NYISO,Wind,75.0,2,2.721,PA,0
2006.0,NYISO,Wind,175.0,2,2.086,PA,0
2006.0,ERCOT,Wind,249.0,0,19.45,TX,0
2006.0,CAISO,Wind,70.0,2,5.043,CA,0
